Week number,Start Date,Location (county),Latitude,Longitude,AvgTemp,AvgPressure,AvgWindSpeed,Total number of birds testing positive
Week 47 (2021) ,11/22/2021,Dumfriesshire,55.1667,3.5,7.728571429,1008.542857,32.4,1
Week 47 (2021) ,11/22/2021,Dumfriesshire,55.1667,3.5,7.728571429,1008.542857,32.4,1
Week 47 (2021) ,11/22/2021,Dumfriesshire,55.1667,3.5,7.728571429,1008.542857,32.4,1
Week 47 (2021) ,11/22/2021,Fife,56.2081,3.149,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 47 (2021) ,11/22/2021,Angus,56.7,2.9,6.742857143,1008.185714,31.82857143,2
Week 47 (2021) ,11/22/2021,Highlands,57.12,4.71,5.278571428499999,1027.4571425,14.0785714265,1
Week 47 (2021) ,11/22/2021,Dorset,50.7488,2.3445,7.5,1011.414286,22.44285714,4
Week 47 (2021) ,11/22/2021,Walsall Metropolitan Borough Council,52.5862,1.9829,4.771428571,1012.714286,16.45714286,2
Week 47 (2021) ,11/22/2021,Lichfield District Council,52.68,1.82,4.771428571,1012.714286,16.45714286,2
Week 47 (2021) ,11/22/2021,Lancaster,54.05,2.8,8.485714286,1009.857143,29.5,1
Week 47 (2021) ,11/22/2021,South Lakeland District Council,54.3225,2.7483,8.142857143,1009.757143,32.3,4
Week 47 (2021) ,11/22/2021,Rother District Council,50.9156,0.4662,4.657142857,1013.2,11.24285714,1
Week 47 (2021) ,11/22/2021,North Northamptonshire,52.4,0.7,3.285714286,1012.485714,13.01428571,2
Week 47 (2021) ,11/22/2021,West Northamptonshire,52.24,0.9,3.371428571,1012.414286,17.67142857,1
Week 47 (2021) ,11/22/2021,Sandwell Metropolitan Borough Council,52.5058,2.0153,4.771428571,1012.714286,16.45714286,1
Week 47 (2021) ,11/22/2021,Walsall Metropolitan Borough Council,52.5862,1.9829,4.771428571,1012.714286,16.45714286,1
Week 47 (2021) ,11/22/2021,Aberdeen,57.1497,2.0943,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 47 (2021) ,11/22/2021,Craven District Council,54.0071,2.1628,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 47 (2021) ,11/22/2021,Cheshire,53.2,2.5,10.128431661288952,1015.098261294012,19.80559404041028,7
Week 47 (2021) ,11/22/2021,Herefordshire,52.0765,2.6544,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 47 (2021) ,11/22/2021,Blackpool Borough Council,53.8175,3.0357,8.485714286,1009.857143,29.5,2
Week 48 (2021),11/29/2021,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 48 (2021),11/29/2021,Dumfriesshire,55.1667,3.5,6.757142857,998.3714286,36.58571429,2
Week 48 (2021),11/29/2021,Peterborough City Council,52.5724,0.2439,4.514285714,1003.914286,21.74285714,1
Week 48 (2021),11/29/2021,South Cambridgeshire District Council,52.16,0.05,4.857142857,1004.842857,20.02857143,1
Week 48 (2021),11/29/2021,West Lancashire,53.583,2.833,7.742857143,1000.3,37.1,1
Week 48 (2021),11/29/2021,Leeds,53.8008,1.5491,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 48 (2021),11/29/2021,Wokingham,51.41,0.84,5.157142857,1004.871429,18.48571429,1
Week 48 (2021),11/29/2021,Stratford-on-Avon District Council,52.1917,1.707,10.128431661288952,1015.098261294012,19.80559404041028,7
Week 48 (2021),11/29/2021,City of Carlisle,54.8925,2.9329,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 48 (2021),11/29/2021,Dumfriesshire,55.1667,3.5,6.757142857,998.3714286,36.58571429,2
Week 48 (2021),11/29/2021,South Lanarkshire,55.6622,3.7678,6.757142857,998.3714286,36.58571429,1
Week 48 (2021),11/29/2021,Falkirk,56.0019,3.7831,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 48 (2021),11/29/2021,Dumfriesshire,55.1667,3.5,6.757142857,998.3714286,36.58571429,1
Week 48 (2021),11/29/2021,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 48 (2021),11/29/2021,Dumfriesshire,55.1667,3.5,6.757142857,998.3714286,36.58571429,1
Week 48 (2021),11/29/2021,Stroud,51.745,2.2175,10.128431661288952,1015.098261294012,19.80559404041028,5
Week 48 (2021),11/29/2021,Scottish Borders,55.5486,2.8414,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 48 (2021),11/29/2021,Fylde Borough Council,53.783,2.95,7.742857143,1000.3,37.1,1
Week 48 (2021),11/29/2021,Sefton Metropolitan Borough Council,53.5036,3.003,7.685714286,1000.771429,35.38571429,3
Week 48 (2021),11/29/2021,Fylde Borough Council,53.783,2.95,7.742857143,1000.3,37.1,3
Week 48 (2021),11/29/2021,Carlisle,54.8925,2.9329,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 48 (2021),11/29/2021,Allerdale Borough Council,54.715,3.36,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 48 (2021),11/29/2021,South Norfolk District Council,52.5,1.2,5.271428571,1004.0,19.9,1
Week 48 (2021),11/29/2021,North Norfolk District Council,52.5,1.3,5.271428571,1004.0,19.9,1
Week 48 (2021),11/29/2021,North Norfolk District Council,52.85,1.3,5.342857143,1002.771429,20.48571429,2
Week 48 (2021),11/29/2021,Chelmsford,51.7356,0.4686,4.614285714,1004.814286,16.94285714,2
Week 48 (2021),11/29/2021,West Northamptonshire,52.24,0.9,4.214285714,1004.228571,22.65714286,1
Week 48 (2021),11/29/2021,Sunderland City Council,54.9069,1.3838,10.128431661288952,1015.098261294012,19.80559404041028,6
Week 48 (2021),11/29/2021,Stockton-on-Tees Borough Council,54.57,1.32,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 48 (2021),11/29/2021,Hartlepool Borough Council,50.8552,0.5729,5.542857143,1006.585714,12.45714286,1
Week 48 (2021),11/29/2021,Harrogate,53.9915,1.537,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 48 (2021),11/29/2021,Cheddar,51.2846,2.7756,5.5,1004.671429,24.67142857,1
Week 48 (2021),11/29/2021,Dorset,50.7488,2.3445,7.1,1004.871429,27.54285714,1
Week 48 (2021),11/29/2021,Dorset,50.7488,2.3445,7.1,1004.871429,27.54285714,1
Week 48 (2021),11/29/2021,Anglesey,53.266,4.33,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 48 (2021),11/29/2021,Shropshire,52.7073,2.7541,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 48 (2021),11/29/2021,Bury,53.5933,2.2966,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 48 (2021),11/29/2021,Gwynedd,52.927,4.1333,7.9,1000.528571,32.98571429,1
Week 48 (2021),11/29/2021,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 48 (2021),11/29/2021,Stroud,51.745,2.2175,10.128431661288952,1015.098261294012,19.80559404041028,4
Week 49 (2021),12/6/2021,Allerdale Borough Council,54.715,3.36,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 49 (2021),12/6/2021,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,5
Week 49 (2021),12/6/2021,West Berkshire Council,51.4,1.32,6.028571429,1004.885714,21.71428571,3
Week 49 (2021),12/6/2021,Wokingham,51.41,0.84,6.357142857,1004.071429,19.12857143,1
Week 49 (2021),12/6/2021,Lewes,50.8739,0.0088,6.5,1005.714286,13.05714286,1
Week 49 (2021),12/6/2021,Chelmsford,51.7356,0.4686,5.514285714,1003.514286,18.45714286,1
Week 49 (2021),12/6/2021,South Oxfordshire,51.62,1.09,6.357142857,1004.071429,19.12857143,1
Week 49 (2021),12/6/2021,Gedling Borough,52.9743,1.09,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 49 (2021),12/6/2021,Durham,54.7753,1.5849,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 49 (2021),12/6/2021,Teignbridge,50.5864,3.6133,4.5,1007.071429,18.62857143,1
Week 49 (2021),12/6/2021,Walsall Metropolitan Borough Council,52.5862,1.9829,5.4,1002.571429,21.47142857,2
Week 49 (2021),12/6/2021,Eden,54.6531,2.752,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 49 (2021),12/6/2021,Cheshire,53.2,2.5,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 49 (2021),12/6/2021,Shropshire,52.7073,2.7541,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 49 (2021),12/6/2021,Halton Borough,53.34,2.73,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 49 (2021),12/6/2021,Sunderland City Council,54.9069,1.3838,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 49 (2021),12/6/2021,Angus,56.7,2.9,6.742857143,999.8142857,32.1,1
Week 49 (2021),12/6/2021,West Lancashire,53.583,2.833,7.942857143,1001.871429,32.82857143,3
Week 49 (2021),12/6/2021,Scottish Borders,55.5486,2.8414,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 49 (2021),12/6/2021,North Northamptonshire,52.4,0.7,5.5,1002.671429,18.61428571,1
Week 49 (2021),12/6/2021,East Riding of Yorkshire,53.833,0.433,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 49 (2021),12/6/2021,Leeds,53.8008,1.5491,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 49 (2021),12/6/2021,Dorset,50.7488,2.3445,6.742857143,1005.714286,24.28571429,1
Week 49 (2021),12/6/2021,Stroud,51.745,2.2175,10.128431661288952,1015.098261294012,19.80559404041028,4
Week 49 (2021),12/6/2021,West Lancashire,53.583,2.833,7.942857143,1001.871429,32.82857143,3
Week 50 (2021),12/13/2021,Allerdale Borough Council,54.715,3.36,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 50 (2021),12/13/2021,South Lakeland District Council,54.3225,2.7483,8.357142857,1031.271429,21.72857143,2
Week 50 (2021),12/13/2021,Harrogate,53.9915,1.537,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 50 (2021),12/13/2021,Ryedale District Council,54.2167,0.7667,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 50 (2021),12/13/2021,Dorset,50.7488,2.3445,8.9,1033.714286,14.9,4
Week 50 (2021),12/13/2021,Wolverhampton ,52.5862,2.1286,8.1,1032.942857,12.27142857,4
Week 50 (2021),12/13/2021,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,8
Week 50 (2021),12/13/2021,West Lancashire,53.583,2.833,8.8,1031.685714,22.52857143,2
Week 50 (2021),12/13/2021,South Lanarkshire,55.6622,3.7678,8.228571429,1030.014286,26.01428571,1
Week 50 (2021),12/13/2021,Stroud,51.745,2.2175,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 50 (2021),12/13/2021,Leeds,53.8008,1.5491,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 50 (2021),12/13/2021,Shropshire,52.7073,2.7541,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 50 (2021),12/13/2021,Wigan Metropolitan Borough,53.545,2.637,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 50 (2021),12/13/2021,Scottish Borders,55.5486,2.8414,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 50 (2021),12/13/2021,Mendip District Council,52.764,0.8865,6.557142857,1032.842857,10.22857143,1
Week 50 (2021),12/13/2021,Borough Council of Kings Lynn and West Norfolk,52.75,0.4,6.557142857,1032.842857,10.22857143,2
Week 50 (2021),12/13/2021,Dumfriesshire,55.1667,3.5,8.228571429,1030.014286,26.01428571,4
Week 50 (2021),12/13/2021,Highlands,57.12,4.71,5.278571428499999,1027.4571425,14.0785714265,1
Week 51 (2021),12/20/2021,Sunderland City Council,54.9069,1.3838,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 51 (2021),12/20/2021,East Riding of Yorkshire,53.833,0.433,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 51 (2021),12/20/2021,Dorset,50.7488,2.3445,5.057142857,1014.3,16.14285714,17
Week 51 (2021),12/20/2021,West Lancashire,53.583,2.833,6.114285714,1014.4,27.37142857,1
Week 51 (2021),12/20/2021,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 51 (2021),12/20/2021,Aberdeen,57.1497,2.0943,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 51 (2021),12/20/2021,Newcastle City Council,54.9784,1.6174,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 51 (2021),12/20/2021,County Durham,54.7787,1.5708,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 51 (2021),12/20/2021,Breckland,52.51,0.86,4.671428571,1013.028571,10.45714286,1
Week 51 (2021),12/20/2021,North Norfolk District Council,52.85,1.3,4.871428571,1013.228571,11.54285714,1
Week 51 (2021),12/20/2021,Carlisle,54.8925,2.9329,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 51 (2021),12/20/2021,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 51 (2021),12/20/2021,Walsall Metropolitan Borough Council,52.5862,1.9829,4.5,1013.728571,14.64285714,3
Week 51 (2021),12/20/2021,Sandwell Metropolitan Borough Council,52.5058,2.0153,4.5,1013.728571,14.64285714,3
Week 51 (2021),12/20/2021,Cheshire,53.2,2.5,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 51 (2021),12/20/2021,Borough Council of Kings Lynn and West Norfolk,52.75,0.4,4.414285714,1013.471429,12.72857143,1
Week 52 (2021),12/27/2021,Melton Borough Council,52.764,0.8865,10.65714286,1004.671429,21.97142857,1
Week 52 (2021),12/27/2021,South Tyneside,54.97,1.43,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 52 (2021),12/27/2021,South Lanarkshire,55.6622,3.7678,8.5,1001.928571,35.35714286,1
Week 52 (2021),12/27/2021,Dumfriesshire,55.1667,3.5,8.5,1001.928571,35.35714286,9
Week 52 (2021),12/27/2021,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 52 (2021),12/27/2021,South Lanarkshire,55.6622,3.7678,8.5,1001.928571,35.35714286,1
Week 52 (2021),12/27/2021,North Somerset,51.35,2.9167,10.48571429,1009.371429,24.34285714,1
Week 52 (2021),12/27/2021,Aberdeen,57.1497,2.0943,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 52 (2021),12/27/2021,Warrington,53.391,2.5961,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 52 (2021),12/27/2021,St Helens,53.4563,2.7371,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 52 (2021),12/27/2021, Wolverhampton,52.5862,2.1286,10.32857143,1004.742857,22.42857143,2
Week 52 (2021),12/27/2021,Glasgow,55.8642,4.2518,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 52 (2021),12/27/2021,Stockport Metropolitan Borough Council,53.4106,2.1575,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 52 (2021),12/27/2021,Scottish Borders,55.5486,2.8414,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 52 (2021),12/27/2021,Stroud,51.745,2.2175,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 52 (2021),12/27/2021,Midlothian,55.8333,3.0667,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 1 (2022),1/3/2022,Sandwell Metropolitan Borough Council,52.5058,2.0153,4.342857143,1005.428571,20.44285714,1
Week 1 (2022),1/3/2022,Wirral,53.3771,3.0962,6.885714286,1003.214286,40.42857143,2
Week 1 (2022),1/3/2022,Scottish Borders,55.5486,2.8414,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 1 (2022),1/3/2022,Moray,57.6497,3.3185,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 1 (2022),1/3/2022,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 2 (2022),1/10/2022,Moray,57.6497,3.3185,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 2 (2022),1/10/2022,Aberdeen,57.1497,2.0943,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 2 (2022),1/10/2022,Birmingham City,52.4862,1.8904,4.542857143,1030.742857,12.67142857,4
Week 2 (2022),1/10/2022,Carlisle,54.8925,2.9329,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 2 (2022),1/10/2022,Charnwood Borough Council,52.77,1.21,4.642857143,1030.328571,10.0,1
Week 2 (2022),1/10/2022,Cheshire,53.2,2.5,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 2 (2022),1/10/2022,Cheshire,53.2,2.5,10.128431661288952,1015.098261294012,19.80559404041028,5
Week 2 (2022),1/10/2022,City of Edinburgh,55.9533,3.1883,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 2 (2022),1/10/2022,Coventry City,52.4068,1.5197,4.6,1030.728571,12.24285714,2
Week 2 (2022),1/10/2022,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,7
Week 2 (2022),1/10/2022,Moray,57.6497,3.3185,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 2 (2022),1/10/2022,North Tyneside,55.03,1.48,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 2 (2022),1/10/2022,Northumberland,52.4,0.7,3.642857143,1030.557143,7.857142857,3
Week 2 (2022),1/10/2022,Perth and Kinross,56.3952,3.4314,7.042857143,1025.4,29.5,1
Week 2 (2022),1/10/2022,Renfrewshire,55.846,4.43,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 2 (2022),1/10/2022,Scottish Borders,55.5486,2.8414,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 2 (2022),1/10/2022,Shropshire,52.7073,2.7541,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 2 (2022),1/10/2022,South Tyneside,54.97,1.43,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 2 (2022),1/10/2022,Walsall Metropolitan Borough Council,52.5862,1.9829,4.542857143,1030.742857,12.67142857,1
Week 2 (2022),1/10/2022,Wirral,53.3771,3.0962,7.085714286,1030.028571,22.55714286,1
Week 2 (2022),1/10/2022,South Lakeland District Council,54.3225,2.7483,7.157142857,1028.642857,24.21428571,1
Week 3 (2022),1/17/2022,Crawley Borough,51.1091,0.1872,3.542857143,1035.814286,5.828571429,1
Week 3 (2022),1/17/2022,Doncaster,53.5228,1.1287,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 3 (2022),1/17/2022,Walsall Metropolitan Borough Council,52.5862,1.9829,4.257142857,1034.7,13.44285714,1
Week 3 (2022),1/17/2022,South Lanarkshire,55.6622,3.7678,6.642857143,1028.857143,37.12857143,1
Week 3 (2022),1/17/2022,Scottish Borders,55.5486,2.8414,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 3 (2022),1/17/2022,Eden,54.6531,2.752,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 3 (2022),1/17/2022,Mid Suffolk,52.22,1.07,3.128571429,1034.842857,12.58571429,1
Week 3 (2022),1/17/2022,Durham,54.7753,1.5849,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 3 (2022),1/17/2022,Northumberland,52.4,0.7,2.557142857,1034.657143,8.442857143,2
Week 3 (2022),1/17/2022,East Devon,50.75,3.25,4.3,1034.942857,8.8,1
Week 3 (2022),1/17/2022,West Lancashire,53.583,2.833,6.942857143,1031.342857,31.42857143,1
Week 3 (2022),1/17/2022,Sandwell Metropolitan Borough Council,52.5058,2.0153,4.257142857,1034.7,13.44285714,1
Week 3 (2022),1/17/2022,West Lancashire,53.583,2.833,6.942857143,1031.342857,31.42857143,1
Week 3 (2022),1/17/2022,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 3 (2022),1/17/2022,Borough Council of Kings Lynn and West Norfolk,52.75,0.4,2.585714286,1034.685714,10.72857143,1
Week 3 (2022),1/17/2022,Highlands,57.12,4.71,5.278571428499999,1027.4571425,14.0785714265,2
Week 4 (2022),1/24/2022,Perth and Kinross,56.3952,3.4314,6.657142857,1020.371429,42.54285714,1
Week 4 (2022),1/24/2022,Aberdeen,57.1497,2.0943,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 4 (2022),1/24/2022,Angus,56.7,2.9,6.657142857,1020.371429,42.54285714,2
Week 4 (2022),1/24/2022,Birmingham City,52.4862,1.8904,5.342857143,1029.928571,15.92857143,2
Week 4 (2022),1/24/2022,Cornwall,50.5036,4.6525,2.742857143,1032.4,12.78571429,5
Week 4 (2022),1/24/2022,Denbighshire,53.183,3.416,6.714285714,1028.4,29.77142857,1
Week 4 (2022),1/24/2022,Dorset,50.7488,2.3445,6.414285714,1031.742857,16.55714286,1
Week 4 (2022),1/24/2022,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 4 (2022),1/24/2022,East Riding of Yorkshire,53.833,0.433,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 4 (2022),1/24/2022,Fife,56.2081,3.149,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 4 (2022),1/24/2022,Harrogate,53.9915,1.537,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 4 (2022),1/24/2022,Herefordshire,52.0765,2.6544,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 4 (2022),1/24/2022,London Borough of Hillingdon,51.5358,0.4496,5.842857143,1030.714286,14.15714286,3
Week 4 (2022),1/24/2022,North Northamptonshire,52.4,0.7,4.871428571,1029.942857,14.2,2
Week 4 (2022),1/24/2022,Perth and Kinross,56.3952,3.4314,6.657142857,1020.371429,42.54285714,3
Week 4 (2022),1/24/2022,South Ayrshire Council,55.34,4.65,6.885714286,1015.098261294012,52.54285714,1
Week 4 (2022),1/24/2022,Torridge ,50.95,4.2,3.857142857,1031.942857,10.62857143,2
Week 4 (2022),1/24/2022,Walsall Metropolitan Borough Council,52.5862,1.9829,5.342857143,1029.928571,15.92857143,3
Week 4 (2022),1/24/2022,Wirral,53.3771,3.0962,6.714285714,1028.4,29.77142857,1
Week 5 (2022),1/31/2022,Wychavon,52.2,1.98,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 5 (2022),1/31/2022,Aberdeen,57.1497,2.0943,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 5 (2022),1/31/2022,Birmingham City,52.4862,1.8904,7.257142857,1013.742857,24.42857143,1
Week 5 (2022),1/31/2022,East Riding of Yorkshire,53.833,0.433,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 5 (2022),1/31/2022,Carlisle,54.8925,2.9329,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 5 (2022),1/31/2022,Dorset,50.7488,2.3445,8.442857143,1016.928571,29.14285714,1
Week 5 (2022),1/31/2022,Herefordshire,52.0765,2.6544,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 5 (2022),1/31/2022,East Staffordshire Borough,52.8071,1.6263,7.257142857,1013.742857,24.42857143,2
Week 5 (2022),1/31/2022,Staffordshire Moorlands District,52.88,2.12,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 5 (2022),1/31/2022,Warrington,53.391,2.5961,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 5 (2022),1/31/2022,Trafford,53.4576,2.3024,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 5 (2022),1/31/2022,Powys,52.29,3.42,7.814285714,1012.4,42.15714286,1
Week 5 (2022),1/31/2022,South Derbyshire District,52.8,1.55,7.257142857,1013.742857,24.42857143,2
Week 5 (2022),1/31/2022,Borough Council of Kings Lynn and West Norfolk,52.75,0.4,6.985714286,1013.971429,27.94285714,2
Week 5 (2022),1/31/2022,Perth and Kinross,56.3952,3.4314,6.2,1002.285714,44.64285714,1
Week 5 (2022),1/31/2022,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 5 (2022),1/31/2022,Aberdeen,57.1497,2.0943,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 5 (2022),1/31/2022,Oxford City Council,51.752,1.2577,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 5 (2022),1/31/2022,Doncaster,53.5228,1.1287,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 5 (2022),1/31/2022,Durham,54.7753,1.5849,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 5 (2022),1/31/2022,Wirral,53.3771,3.0962,7.171428571,1010.985714,46.3,1
Week 5 (2022),1/31/2022,Birmingham City,52.4862,1.8904,7.257142857,1013.742857,24.42857143,11
Week 5 (2022),1/31/2022,Sefton Metropolitan Borough Council,53.5036,3.003,7.171428571,1010.985714,46.3,1
Week 5 (2022),1/31/2022,Perth and Kinross,56.3952,3.4314,6.2,1002.285714,44.64285714,2
Week 6 (2022),2/7/2022,Canterbury City Council,51.2798,1.0837,6.942857143,1022.471429,1.3,1
Week 6 (2022),2/7/2022,East Riding of Yorkshire,53.833,0.433,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 6 (2022),2/7/2022,Borough Council of Kings Lynn and West Norfolk,52.75,0.4,6.114285714,1020.057143,20.78571429,1
Week 6 (2022),2/7/2022,Aberdeen,57.1497,2.0943,10.128431661288952,1015.098261294012,19.80559404041028,8
Week 6 (2022),2/7/2022,Angus,56.7,2.9,6.042857143,1011.485714,42.65714286,1
Week 6 (2022),2/7/2022,Ashfield,53.116,1.266,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 6 (2022),2/7/2022,Birmingham City,52.4862,1.8904,6.628571429,1019.828571,22.1,5
Week 6 (2022),2/7/2022,Carmarthenshire,51.86,4.0558,6.757142857,1022.257143,31.84285714,1
Week 6 (2022),2/7/2022,Cheshire,53.2,2.5,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 6 (2022),2/7/2022,Cheshire,53.2,2.5,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 6 (2022),2/7/2022,Chorley,53.6535,2.6321,6.971428571,1018.042857,42.4,1
Week 6 (2022),2/7/2022,City of Edinburgh,55.9533,3.1883,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 6 (2022),2/7/2022,Dumfries and Galloway,55.07,3.605,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 6 (2022),2/7/2022,East Riding of Yorkshire,53.833,0.433,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 6 (2022),2/7/2022,Fife,56.2081,3.149,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 6 (2022),2/7/2022,Harrogate,53.9915,1.537,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 6 (2022),2/7/2022,Mansfield,53.1439,1.196,10.128431661288952,1015.098261294012,19.80559404041028,3
Week 6 (2022),2/7/2022,Perth and Kinross,56.3952,3.4314,6.042857143,1011.485714,42.65714286,2
Week 6 (2022),2/7/2022,South Lakeland District Council,54.3225,2.7483,6.785714286,1016.585714,36.95714286,1
Week 6 (2022),2/7/2022,Stirling,56.119,3.9369,6.2,1015.098261294012,54.1,1
Week 6 (2022),2/7/2022,Stroud,51.745,2.2175,10.128431661288952,1015.098261294012,19.80559404041028,1
Week 6 (2022),2/7/2022,Vale of Glamorgan,51.4092,3.489,6.685714286,1022.985714,27.68571429,1
Week 6 (2022),2/7/2022,West Lancashire,53.583,2.833,6.971428571,1018.042857,42.4,1
Week 7 (2022),2/14/2022,Carlisle,54.8925,2.9329,10.128431661288952,1015.098261294012,19.80559404041028,2
Week 7 (2022),2/14/2022,Highlands,57.12,4.71,5.278571428499999,1027.4571425,14.0785714265,1
Week 7 (2022),2/14/2022,Canterbury City Council,51.2798,1.0837,8.471428571,1003.457143,15.88571429,1
Week 7 (2022),2/14/2022,Leicester City Council,52.6369,1.1398,7.714285714,998.6,29.27142857,1
